"codigo","lat","e/w","lon","n/s","nome sem acento","uf","nome original","altitude","area"
2444,"-23.18.19","W","-45.57.57","S","jacarei","SP","Jacareí",567.000,461.100
2445,"-23.09.38","W","-49.58.10","S","jacarezinho","PR","Jacarezinho",501.000,610.200
2446,"-20.52.56","W","-49.34.12","S","jaci","SP","Jaci",545.000,144.800
2447,"-15.57.55","W","-54.58.06","S","jaciara","MT","Jaciara",367.000,1664.500
2448,"-16.08.40","W","-40.17.36","S","jacinto","MG","Jacinto",180.000,1395.300
2449,"-28.59.51","W","-49.45.49","S","jacinto machado","SC","Jacinto Machado",50.000,417.200
2450,"-11.10.50","W","-40.31.06","S","jacobina","BA","Jacobina",463.000,2328.900
2451,"-07.56.07","W","-41.12.36","S","jacobina do piaui","PI","Jacobina do Piauí",0.000,1453.200
2452,"-21.01.00","W","-46.44.28","S","jacui","MG","Jacuí",1011.000,411.800
2453,"-08.50.30","W","-35.27.36","S","jacuipe","AL","Jacuípe",74.000,219.900
2454,"-04.27.03","W","-49.06.59","S","jacunda","PA","Jacundá",108.000,2014.800
2455,"-24.41.33","W","-48.00.08","S","jacupiranga","SP","Jacupiranga",33.000,709.900
2456,"-22.17.08","W","-46.36.44","S","jacutinga","MG","Jacutinga",839.000,348.200
2457,"-27.43.44","W","-52.32.06","S","jacutinga","RS","Jacutinga",577.000,224.400
2458,"-23.06.46","W","-51.31.55","S","jaguapita","PR","Jaguapitã",610.000,466.600
2459,"-13.31.50","W","-39.58.15","S","jaguaquara","BA","Jaguaquara",667.000,964.000
2460,"-19.38.57","W","-42.44.59","S","jaguaracu","MG","Jaguaraçu",497.000,167.000
2461,"-32.33.58","W","-53.22.33","S","jaguarao","RS","Jaguarão",26.000,2070.900
2462,"-10.15.50","W","-40.11.45","S","jaguarari","BA","Jaguarari",662.000,2578.000
2463,"-18.54.20","W","-40.04.34","S","jaguare","ES","Jaguaré",80.000,720.400
2464,"-05.36.46","W","-38.46.01","S","jaguaretama","CE","Jaguaretama",120.000,1870.800
2465,"-29.29.51","W","-54.41.24","S","jaguari","RS","Jaguari",112.000,685.300
2466,"-24.15.04","W","-49.42.21","S","jaguariaiva","PR","Jaguariaíva",850.000,1526.900
2467,"-05.39.29","W","-38.37.12","S","jaguaribara","CE","Jaguaribara",92.000,595.600
2468,"-05.53.26","W","-38.37.19","S","jaguaribe","CE","Jaguaribe",123.000,1822.300
2469,"-13.06.48","W","-38.53.44","S","jaguaripe","BA","Jaguaripe",11.000,894.800
2470,"-22.42.20","W","-46.59.09","S","jaguariuna","SP","Jaguariúna",584.000,142.800
2471,"-04.50.02","W","-37.46.52","S","jaguaruana","CE","Jaguaruana",12.000,746.400
2472,"-28.36.54","W","-49.01.32","S","jaguaruna","SC","Jaguaruna",12.000,328.000
2473,"-15.20.18","W","-43.40.28","S","jaiba","MG","Jaíba",0.000,2733.000
2474,"-07.21.33","W","-41.08.16","S","jaicos","PI","Jaicós",280.000,889.200
2475,"-20.16.08","W","-50.32.45","S","jales","SP","Jales",478.000,369.800
2476,"-09.12.17","W","-63.10.47","S","jamari","RO","Jamari",0.000,3938.000
2477,"-23.15.13","W","-45.41.16","S","jambeiro","SP","Jambeiro",695.000,184.200
2478,"-18.27.46","W","-41.48.14","S","jampruca","MG","Jampruca",200.000,522.600
2479,"-15.48.09","W","-43.18.32","S","janauba","MG","Janaúba",533.000,2196.500
2480,"-17.02.55","W","-50.08.46","S","jandaia","GO","Jandaia",637.000,867.000
2481,"-23.36.11","W","-51.38.36","S","jandaia do sul","PR","Jandaia do Sul",807.000,188.500
2482,"-11.33.51","W","-37.47.04","S","jandaira","BA","Jandaíra",146.000,646.800
2483,"-05.21.23","W","-36.07.41","S","jandaira","RN","Jandaíra",110.000,428.300
2484,"-23.31.39","W","-46.54.09","S","jandira","SP","Jandira",720.000,17.600
2485,"-06.00.56","W","-37.24.32","S","janduis","RN","Janduís",141.000,352.700
2486,"-15.14.08","W","-56.29.21","S","jangada","MT","Jangada",178.000,1025.500
2487,"-24.08.31","W","-52.46.54","S","janiopolis","PR","Janiópolis",560.000,321.800
2488,"-06.09.30","W","-35.36.02","S","januario cicco","RN","Januário Cicco",104.000,173.600
2489,"-20.08.29","W","-45.30.12","S","japaraiba","MG","Japaraíba",711.000,172.600
2490,"-09.05.18","W","-35.15.30","S","japaratinga","AL","Japaratinga",5.000,85.900
2491,"-10.35.36","W","-36.56.25","S","japaratuba","SE","Japaratuba",79.000,374.000
2492,"-22.38.35","W","-43.39.12","S","japeri","RJ","Japeri",30.000,82.900
2493,"-06.27.54","W","-35.56.48","S","japi","RN","Japi",284.000,200.700
2494,"-23.48.47","W","-50.08.19","S","japira","PR","Japira",660.000,197.800
2495,"-10.20.48","W","-36.48.04","S","japoata","SE","Japoatã",91.000,397.400
2496,"-15.59.41","W","-44.16.12","S","japonvar","MG","Japonvar",700.000,375.900
2497,"-23.53.28","W","-54.24.15","S","japora","MS","Japorã",357.000,458.800
2498,"-01.49.34","W","-66.35.56","S","japura","AM","Japurá",50.000,56043.000
2499,"-23.28.12","W","-52.33.12","S","japura","PR","Japurá",344.000,169.100
2500,"-08.43.36","W","-35.47.36","S","jaqueira","PE","Jaqueira",0.000,111.200
2501,"-28.53.05","W","-50.21.28","S","jaquirana","RS","Jaquirana",927.000,917.500
2502,"-15.45.25","W","-49.20.04","S","jaragua","GO","Jaraguá",666.000,1895.600
2503,"-26.29.10","W","-49.04.00","S","jaragua do sul","SC","Jaraguá do Sul",29.000,540.000
2504,"-20.08.30","W","-54.23.58","S","jaraguari","MS","Jaraguari",589.000,2921.300
2505,"-09.39.34","W","-37.00.07","S","jaramataia","AL","Jaramataia",164.000,104.100
2506,"-07.34.57","W","-39.17.53","S","jardim","CE","Jardim",648.000,500.900
2507,"-21.28.49","W","-56.08.17","S","jardim","MS","Jardim",259.000,2207.600
2508,"-24.10.45","W","-51.41.32","S","jardim alegre","PR","Jardim Alegre",652.000,396.500
2509,"-05.39.13","W","-35.58.08","S","jardim de angicos","RN","Jardim de Angicos",132.000,246.400
2510,"-06.22.43","W","-37.21.07","S","jardim de piranhas","RN","Jardim de Piranhas",134.000,374.200
2511,"-06.05.56","W","-42.37.49","S","jardim do mulato","PI","Jardim do Mulato",0.000,471.300
2512,"-06.35.04","W","-36.46.28","S","jardim do serido","RN","Jardim do Seridó",236.000,380.500
2513,"-22.32.59","W","-52.02.11","S","jardim olinda","PR","Jardim Olinda",260.000,128.400
2514,"-26.43.18","W","-52.51.35","S","jardinopolis","SC","Jardinópolis",525.000,67.200
2515,"-21.01.04","W","-47.45.50","S","jardinopolis","SP","Jardinópolis",590.000,504.800
2516,"-29.17.29","W","-54.13.26","S","jari","RS","Jari",441.000,871.500
2517,"-23.06.05","W","-46.43.42","S","jarinu","SP","Jarinu",755.000,208.100
2518,"-10.26.20","W","-62.27.59","S","jaru","RO","Jaru",124.000,2909.600
2519,"-17.52.53","W","-51.42.52","S","jatai","GO","Jataí",696.000,7197.100
2520,"-23.15.15","W","-50.58.48","S","jataizinho","PR","Jataizinho",352.000,168.200
2521,"-07.59.24","W","-36.29.47","S","jatauba","PE","Jataúba",516.000,715.700
2522,"-22.28.55","W","-54.18.09","S","jatei","MS","Jateí",396.000,1932.800
2523,"-07.41.10","W","-39.00.57","S","jati","CE","Jati",434.000,347.500
2524,"-05.49.00","W","-44.13.24","S","jatoba","MA","Jatobá",190.000,406.400
2525,"-09.10.59","W","-38.16.08","S","jatoba","PE","Jatobá",280.000,277.200
2526,"-04.46.16","W","-41.49.04","S","jatoba do piaui","PI","Jatobá do Piauí",240.000,650.400
2527,"-22.17.47","W","-48.33.28","S","jau","SP","Jaú",522.000,690.100
2528,"-12.39.18","W","-48.35.36","S","jau do tocantins","TO","Jaú do Tocantins",365.000,2181.300
2529,"-16.10.41","W","-50.57.11","S","jaupaci","GO","Jaupaci",354.000,529.000
2530,"-15.20.31","W","-58.51.59","S","jauru","MT","Jauru",405.000,1221.700
2531,"-20.32.07","W","-43.59.00","S","jeceaba","MG","Jeceaba",850.000,236.300
2532,"-17.04.58","W","-42.15.30","S","jenipapo de minas","MG","Jenipapo de Minas",521.000,285.600
2533,"-05.22.17","W","-45.38.11","S","jenipapo dos vieiras","MA","Jenipapo dos Vieiras",150.000,1161.000
2534,"-20.27.21","W","-42.39.57","S","jequeri","MG","Jequeri",412.000,549.400
2535,"-13.51.27","W","-40.05.01","S","jequie","BA","Jequié",215.000,3046.700
2536,"-17.14.08","W","-44.26.44","S","jequitai","MG","Jequitaí",517.000,1272.500
2537,"-19.14.08","W","-44.01.40","S","jequitiba","MG","Jequitibá",642.000,447.400
2538,"-16.26.02","W","-41.00.12","S","jequitinhonha","MG","Jequitinhonha",223.000,3529.600
2539,"-10.04.30","W","-38.28.51","S","jeremoabo","BA","Jeremoabo",275.000,4788.400
2540,"-06.33.13","W","-37.48.31","S","jerico","PB","Jericó",233.000,157.400
2541,"-20.18.40","W","-47.35.21","S","jeriquara","SP","Jeriquara",860.000,141.400
2542,"-20.47.22","W","-41.23.42","S","jeronimo monteiro","ES","Jerônimo Monteiro",110.000,163.600
2543,"-07.05.16","W","-43.30.35","S","jerumenha","PI","Jerumenha",145.000,1694.000
2544,"-21.59.52","W","-45.17.28","S","jesuania","MG","Jesuânia",903.000,153.700
2545,"-24.23.06","W","-53.23.15","S","jesuitas","PR","Jesuítas",489.000,269.000
2546,"-15.57.05","W","-49.22.26","S","jesupolis","GO","Jesúpolis",0.000,121.300
2547,"-10.53.07","W","-61.57.06","S","ji-parana","RO","Ji-Paraná",170.000,6922.500
2548,"-02.53.42","W","-40.26.57","S","jijoca de jericoacoara","CE","Jijoca de Jericoacoara",100.000,195.900
2549,"-13.15.24","W","-39.34.20","S","jiquirica","BA","Jiquiriça",342.000,237.200
2550,"-14.01.08","W","-39.53.20","S","jitauna","BA","Jitaúna",163.000,334.100
2551,"-27.10.41","W","-51.30.17","S","joacaba","SC","Joaçaba",522.000,240.600
2552,"-16.39.15","W","-41.01.50","S","joaima","MG","Joaíma",293.000,1672.900
2553,"-19.10.20","W","-42.40.43","S","joanesia","MG","Joanésia",430.000,234.000
2554,"-22.55.49","W","-46.16.32","S","joanopolis","SP","Joanópolis",906.000,375.500
2555,"-07.51.21","W","-35.35.18","S","joao alfredo","PE","João Alfredo",328.000,150.000
2556,"-05.32.15","W","-35.49.11","S","joao camara","RN","João Câmara",160.000,798.300
2557,"-08.30.39","W","-42.24.49","S","joao costa","PI","João Costa",300.000,1870.700
2558,"-06.16.28","W","-37.47.46","S","joao dias","RN","João Dias",436.000,78.800
2559,"-11.20.59","W","-41.39.52","S","joao dourado","BA","João Dourado",815.000,988.000
2560,"-05.26.52","W","-47.24.03","S","joao lisboa","MA","João Lisboa",291.000,1054.500
2561,"-19.48.36","W","-43.10.25","S","joao monlevade","MG","João Monlevade",732.000,99.400
2562,"-19.45.27","W","-40.23.08","S","joao neiva","ES","João Neiva",56.000,272.300
2563,"-07.06.54","W","-34.51.47","S","joao pessoa","PB","João Pessoa",47.000,210.800
2564,"-17.44.33","W","-46.10.21","S","joao pinheiro","MG","João Pinheiro",765.000,10768.000
2565,"-22.15.01","W","-50.46.04","S","joao ramalho","SP","João Ramalho",551.000,417.100
2566,"-17.45.27","W","-44.10.20","S","joaquim felicio","MG","Joaquim Felício",657.000,793.700
2567,"-09.08.00","W","-35.44.54","S","joaquim gomes","AL","Joaquim Gomes",104.000,242.000
2568,"-08.37.28","W","-35.32.00","S","joaquim nabuco","PE","Joaquim Nabuco",152.000,115.600
2569,"-03.30.30","W","-42.11.52","S","joaquim pires","PI","Joaquim Pires",7.000,762.700
2570,"-23.29.58","W","-49.54.17","S","joaquim tavora","PR","Joaquim Távora",620.000,290.300
2571,"-03.28.41","W","-42.25.42","S","joca marques","PI","Joca Marques",24.000,164.100
2572,"-28.38.48","W","-54.07.20","S","joia","RS","Jóia",302.000,1246.300
2573,"-26.18.16","W","-48.50.44","S","joinville","SC","Joinville",3.000,1081.700
2574,"-15.54.01","W","-40.10.41","S","jordania","MG","Jordânia",198.000,551.000
2575,"-09.26.03","W","-71.53.02","S","jordao","AC","Jordão",278.000,6695.500
2576,"-26.57.30","W","-49.37.41","S","jose boiteux","SC","José Boiteux",240.000,358.600
2577,"-21.03.10","W","-49.41.18","S","jose bonifacio","SP","José Bonifácio",458.000,861.000
2578,"-06.19.00","W","-38.16.53","S","jose da penha","RN","José da Penha",264.000,96.200
2579,"-04.45.23","W","-42.34.32","S","jose de freitas","PI","José de Freitas",138.000,1639.900
2580,"-16.54.25","W","-42.36.13","S","jose goncalves de minas","MG","José Gonçalves de Minas",545.000,384.100
2581,"-18.13.10","W","-42.29.55","S","jose raydan","MG","José Raydan",450.000,182.000
2582,"-04.56.00","W","-44.41.00","S","joselandia","MA","Joselândia",60.000,687.100
2583,"-16.32.50","W","-42.30.55","S","josenopolis","MG","Josenópolis",692.000,537.400
2584,"-17.48.21","W","-49.36.46","S","joviania","GO","Joviânia",807.000,446.500
2585,"-11.15.18","W","-57.31.11","S","juara","MT","Juara",292.000,21492.000
2586,"-07.10.18","W","-35.35.00","S","juarez tavora","PB","Juarez Távora",145.000,113.600
2587,"-08.07.10","W","-49.03.53","S","juarina","TO","Juarina",180.000,483.100
2588,"-19.57.07","W","-44.20.34","S","juatuba","MG","Juatuba",737.000,97.100
2589,"-07.04.06","W","-36.34.40","S","juazeirinho","PB","Juazeirinho",553.000,463.800
2590,"-09.24.42","W","-40.29.55","S","juazeiro","BA","Juazeiro",368.000,6415.400
2591,"-07.12.47","W","-39.18.55","S","juazeiro do norte","CE","Juazeiro do Norte",377.000,235.400
2592,"-05.10.20","W","-41.42.12","S","juazeiro do piaui","PI","Juazeiro do Piauí",175.000,842.200
2593,"-06.31.31","W","-39.31.39","S","jucas","CE","Jucás",246.000,940.700
2594,"-08.42.23","W","-36.29.20","S","jucati","PE","Jucati",820.000,109.300
2595,"-16.50.34","W","-40.09.32","S","jucurucu","BA","Jucuruçu",365.000,1443.200
2596,"-06.02.02","W","-37.01.13","S","jucurutu","RN","Jucurutu",63.000,966.400
2597,"-11.22.42","W","-58.44.28","S","juina","MT","Juína",442.000,26530.000
2598,"-21.45.51","W","-43.21.01","S","juiz de fora","MG","Juiz de Fora",695.000,1442.900
2599,"-10.19.22","W","-44.14.18","S","julio borges","PI","Júlio Borges",389.000,1336.600
2600,"-29.13.37","W","-53.40.54","S","julio de castilhos","RS","Júlio de Castilhos",513.000,1858.200
2601,"-22.00.32","W","-49.47.14","S","julio mesquita","SP","Júlio Mesquita",520.000,128.500
2602,"-23.05.12","W","-47.47.03","S","jumirim","SP","Jumirim",561.000,56.900
2603,"-01.50.37","W","-46.05.32","S","junco do maranhao","MA","Junco do Maranhão",0.000,631.800
2604,"-06.59.48","W","-36.42.47","S","junco do serido","PB","Junco do Seridó",590.000,160.800
2605,"-08.56.05","W","-35.34.25","S","jundia","AL","Jundiá",94.000,120.200
2606,"-23.11.11","W","-46.53.03","S","jundiai","SP","Jundiaí",761.000,433.000
2607,"-23.26.12","W","-50.14.51","S","jundiai do sul","PR","Jundiaí do Sul",520.000,303.400
2608,"-09.55.31","W","-36.28.33","S","junqueiro","AL","Junqueiro",175.000,221.600
2609,"-21.30.53","W","-51.26.01","S","junqueiropolis","SP","Junqueirópolis",421.000,584.400
2610,"-08.42.42","W","-36.24.54","S","jupi","PE","Jupi",782.000,151.200
2611,"-26.23.54","W","-52.43.40","S","jupia","SC","Jupiá",855.000,91.500
2612,"-24.19.15","W","-47.38.05","S","juquia","SP","Juquiá",17.000,822.800
2613,"-23.55.54","W","-47.04.06","S","juquitiba","SP","Juquitiba",685.000,522.800
2614,"-16.50.53","W","-43.35.13","S","juramento","MG","Juramento",682.000,431.600
2615,"-24.25.13","W","-52.50.35","S","juranda","PR","Juranda",521.000,349.600
2616,"-08.43.05","W","-36.08.09","S","jurema","PE","Jurema",723.000,147.000
2617,"-09.13.50","W","-43.07.40","S","jurema","PI","Jurema",535.000,1251.400
2618,"-07.22.24","W","-35.14.17","S","juripiranga","PB","Juripiranga",119.000,95.800
2619,"-07.32.13","W","-37.49.07","S","juru","PB","Juru",580.000,485.000
2620,"-03.28.52","W","-66.04.08","S","jurua","AM","Juruá",55.000,19486.000
2621,"-21.15.10","W","-46.34.37","S","juruaia","MG","Juruaia",877.000,216.400
2622,"-10.19.05","W","-58.21.32","S","juruena","MT","Juruena",300.000,3203.300
2623,"-02.09.08","W","-56.05.32","S","juruti","PA","Juruti",36.000,8342.800
2624,"-16.03.02","W","-54.53.04","S","juscimeira","MT","Juscimeira",251.000,2212.600
2625,"-11.02.49","W","-41.58.10","S","jussara","BA","Jussara",620.000,796.300
2626,"-15.51.54","W","-50.52.05","S","jussara","GO","Jussara",317.000,4106.900
2627,"-23.37.17","W","-52.28.10","S","jussara","PR","Jussara",382.000,215.800
2628,"-15.11.29","W","-39.29.43","S","jussari","BA","Jussari",196.000,358.000
2629,"-13.31.00","W","-41.35.33","S","jussiape","BA","Jussiape",538.000,525.400
2630,"-02.44.48","W","-66.46.00","S","jutai","AM","Jutaí",48.000,69857.000
2631,"-22.51.38","W","-54.36.10","S","juti","MS","Juti",373.000,1616.800
2632,"-14.15.45","W","-44.09.37","S","juvenilia","MG","Juvenília",445.000,1099.700
2633,"-23.49.01","W","-51.40.05","S","kalore","PR","Kaloré",520.000,195.300
2634,"-07.15.31","W","-64.47.53","S","labrea","AM","Lábrea",75.000,68509.000
2635,"-27.15.36","W","-51.33.21","S","lacerdopolis","SC","Lacerdópolis",490.000,69.100
2636,"-17.37.56","W","-41.44.15","S","ladainha","MG","Ladainha",670.000,868.000
2637,"-19.00.17","W","-57.36.06","S","ladario","MS","Ladário",114.000,341.100
2638,"-13.39.21","W","-40.12.45","S","lafaiete coutinho","BA","Lafaiete Coutinho",558.000,353.900
2639,"-18.10.42","W","-46.48.27","S","lagamar","MG","Lagamar",836.000,1479.700
2640,"-10.55.02","W","-37.39.00","S","lagarto","SE","Lagarto",183.000,962.500
2641,"-27.48.58","W","-50.19.34","S","lages","SC","Lages",884.000,2651.400
2642,"-04.33.00","W","-45.07.00","S","lago da pedra","MA","Lago da Pedra",95.000,1560.700
2643,"-04.24.00","W","-44.55.00","S","lago do junco","MA","Lago do Junco",90.000,600.000
2644,"-04.02.30","W","-44.56.00","S","lago verde","MA","Lago Verde",16.000,416.000
2645,"-06.34.14","W","-37.54.57","S","lagoa","PB","Lagoa",273.000,183.600
2646,"-04.30.56","W","-42.37.29","S","lagoa alegre","PI","Lagoa Alegre",0.000,267.900
2647,"-20.54.52","W","-44.04.42","S","lagoa dourada","MG","Lagoa Dourada",1080.000,479.300
2648,"-06.23.28","W","-35.35.54","S","lagoa d'anta","RN","Lagoa d'Anta",154.000,99.300
2649,"-09.49.47","W","-36.44.16","S","lagoa da canoa","AL","Lagoa da Canoa",283.000,103.300
2650,"-10.47.37","W","-49.37.25","S","lagoa da confusao","TO","Lagoa da Confusão",0.000,10602.000
2651,"-20.01.21","W","-45.32.37","S","lagoa da prata","MG","Lagoa da Prata",655.000,440.900
2652,"-06.40.24","W","-35.22.44","S","lagoa de dentro","PB","Lagoa de Dentro",154.000,76.700
2653,"-06.08.57","W","-35.26.16","S","lagoa de pedras","RN","Lagoa de Pedras",91.000,121.600
2654,"-04.23.30","W","-41.36.04","S","lagoa de sao francisco","PI","Lagoa de São Francisco",368.000,183.700
2655,"-06.00.14","W","-35.52.18","S","lagoa de velhos","RN","Lagoa de Velhos",154.000,112.600
2656,"-08.28.31","W","-41.31.42","S","lagoa do barro do piaui","PI","Lagoa do Barro do Piauí",0.000,1366.500
2657,"-07.50.41","W","-35.19.11","S","lagoa do carro","PE","Lagoa do Carro",128.000,59.700
2658,"-07.56.10","W","-35.17.25","S","lagoa do itaenga","PE","Lagoa do Itaenga",183.000,62.000
2659,"-06.02.48","W","-43.31.34","S","lagoa do mato","MA","Lagoa do Mato",200.000,1194.900
2660,"-09.07.39","W","-36.27.30","S","lagoa do ouro","PE","Lagoa do Ouro",653.000,219.600
2661,"-05.24.54","W","-42.38.36","S","lagoa do piaui","PI","Lagoa do Piauí",185.000,456.700
2662,"-06.30.48","W","-41.35.03","S","lagoa do sitio","PI","Lagoa do Sítio",455.000,765.500
2663,"-10.22.41","W","-47.33.04","S","lagoa do tocantins","TO","Lagoa do Tocantins",0.000,908.800
2664,"-08.39.30","W","-35.54.00","S","lagoa dos gatos","PE","Lagoa dos Gatos",464.000,189.200
2665,"-16.59.00","W","-44.34.56","S","lagoa dos patos","MG","Lagoa dos Patos",690.000,601.500
2666,"-04.29.53","W","-44.53.55","S","lagoa dos rodrigues","MA","Lagoa dos Rodrigues",0.000,117.800
2667,"-28.34.15","W","-52.51.28","S","lagoa dos tres cantos","RS","Lagoa dos Três Cantos",482.000,135.800
2668,"-18.46.43","W","-46.24.27","S","lagoa formosa","MG","Lagoa Formosa",902.000,847.100
2669,"-17.50.07","W","-46.30.52","S","lagoa grande","MG","Lagoa Grande",572.000,1223.100
2670,"-08.59.49","W","-40.16.19","S","lagoa grande","PE","Lagoa Grande",300.000,1874.400
2671,"-04.48.47","W","-45.19.47","S","lagoa grande do maranhao","MA","Lagoa Grande do Maranhão",0.000,858.700
2672,"-06.07.16","W","-35.28.38","S","lagoa nova","RN","Lagoa Nova",686.000,137.300
2673,"-14.02.05","W","-42.08.32","S","lagoa real","BA","Lagoa Real",525.000,1003.200
2674,"-06.07.15","W","-35.28.38","S","lagoa salgada","RN","Lagoa Salgada",99.000,69.800
2675,"-19.37.38","W","-43.53.23","S","lagoa santa","MG","Lagoa Santa",760.000,232.700
2676,"-07.10.15","W","-35.51.13","S","lagoa seca","PB","Lagoa Seca",634.000,68.300
2677,"-28.12.31","W","-51.31.33","S","lagoa vermelha","RS","Lagoa Vermelha",801.000,1778.900
2678,"-29.14.06","W","-52.47.45","S","lagoao","RS","Lagoão",577.000,384.200
2679,"-23.05.26","W","-45.11.25","S","lagoinha","SP","Lagoinha",913.000,256.500
2680,"-05.49.52","W","-42.37.24","S","lagoinha do piaui","PI","Lagoinha do Piauí",240.000,62.200
2681,"-28.28.57","W","-48.46.51","S","laguna","SC","Laguna",2.000,445.200
2682,"-22.32.47","W","-55.08.59","S","laguna carapa","MS","Laguna Carapã",509.000,1721.100
2683,"-13.10.56","W","-39.25.30","S","laje","BA","Laje",190.000,499.400
2684,"-21.12.23","W","-42.07.21","S","laje do muriae","RJ","Laje do Muriaé",172.000,251.200
2685,"-29.28.01","W","-51.57.41","S","lajeado","RS","Lajeado",31.000,240.500
2686,"-09.45.05","W","-48.21.29","S","lajeado","TO","Lajeado",202.000,301.300
2687,"-27.41.22","W","-53.10.54","S","lajeado do bugre","RS","Lajeado do Bugre",424.000,73.600
2688,"-26.51.29","W","-52.34.02","S","lajeado grande","SC","Lajeado Grande",480.000,66.900
2689,"-06.11.19","W","-47.02.07","S","lajeado novo","MA","Lajeado Novo",100.000,1195.800
2690,"-17.36.49","W","-40.20.41","S","lajedao","BA","Lajedão",290.000,615.800
2691,"-12.21.21","W","-40.54.20","S","lajedinho","BA","Lajedinho",530.000,810.400
2692,"-08.39.49","W","-36.19.12","S","lajedo","PE","Lajedo",661.000,208.900
